"index";"time";"minutes";"dateTime";"HP34401A.VoltageDC";"Math.RMS";"Math.AVG1000";"Math.StdDev";"Math.StdDev100"
4607;2297,578;38,2929666667;1752605499,085;9,9804244;9,980426333;9,9804300642;0,0000038518;0,0000027351
4608;2298,077;38,3012833333;1752605499,585;9,980431;9,980426377;9,9804300642;0,0000038515;0,0000027746
4609;2298,577;38,3096166667;1752605500,085;9,980431;9,980426377;9,9804300686;0,0000038512;0,0000027746
4610;2299,077;38,31795;1752605500,585;9,9804288;9,980426388;9,9804300675;0,0000038512;0,0000027821
4611;2299,577;38,3262833333;1752605501,085;9,9804244;9,980426355;9,9804300631;0,0000038527;0,0000027859
4612;2300,077;38,3346166667;1752605501,585;9,9804266;9,980426355;9,9804300598;0,0000038533;0,0000027859
4613;2300,577;38,34295;1752605502,085;9,9804255;9,980426344;9,9804300543;0,0000038543;0,0000027871
4614;2301,078;38,3513;1752605502,586;9,9804255;9,9804263;9,9804300477;0,0000038554;0,000002765
4615;2301,577;38,3596166667;1752605503,085;9,9804233;9,98042619;9,9804300389;0,0000038574;0,0000026604
4616;2302,078;38,3679666667;1752605503,585;9,9804266;9,980426179;9,9804300334;0,000003858;0,0000026564
4617;2302,577;38,3762833333;1752605504,085;9,9804266;9,980426168;9,9804300301;0,0000038586;0,0000026523
4618;2303,077;38,3846166667;1752605504,585;9,9804255;9,980426179;9,9804300268;0,0000038597;0,0000026471
4619;2303,577;38,39295;1752605505,085;9,9804244;9,980426135;9,9804300224;0,0000038612;0,0000026397
4620;2304,077;38,4012833333;1752605505,586;9,9804233;9,980426113;9,9804300169;0,0000038632;0,0000026542
4621;2304,577;38,4096166667;1752605506,085;9,9804201;9,980426059;9,9804300104;0,0000038672;0,0000027209
4622;2305,078;38,4179666667;1752605506,586;9,9804212;9,980425994;9,980430005;0,0000038705;0,0000027586
4623;2305,577;38,4262833333;1752605507,085;9,9804244;9,980426005;9,9804300039;0,0000038719;0,00000275
4624;2306,077;38,4346166667;1752605507,585;9,9804266;9,980425994;9,9804300017;0,0000038725;0,0000027453
4625;2306,578;38,4429666667;1752605508,086;9,9804212;9,98042594;9,9804299952;0,0000038758;0,0000027861
4626;2307,077;38,4512833333;1752605508,585;9,9804233;9,980425896;9,9804299897;0,0000038778;0,0000027927
4627;2307,577;38,4596166667;1752605509,086;9,9804266;9,980425918;9,9804299886;0,0000038784;0,0000027895
4628;2308,078;38,4679666667;1752605509,587;9,9804255;9,980425918;9,9804299842;0,0000038794;0,0000027895
4629;2308,577;38,4762833333;1752605510,085;9,9804255;9,980425907;9,9804299765;0,0000038804;0,0000027889
4630;2309,078;38,4846333333;1752605510,586;9,9804233;9,980425863;9,9804299677;0,0000038824;0,0000027951
4631;2309,577;38,49295;1752605511,086;9,9804288;9,980425885;9,9804299611;0,0000038824;0,0000028096
4632;2310,077;38,5012833333;1752605511,585;9,9804233;9,980425852;9,980429949;0,0000038844;0,0000028204
4633;2310,577;38,5096166667;1752605512,085;9,9804223;9,98042582;9,9804299392;0,000003887;0,0000028425
4634;2311,077;38,51795;1752605512,586;9,9804277;9,98042582;9,9804299392;0,0000038872;0,0000028425
4635;2311,578;38,5263;1752605513,086;9,9804266;9,980425798;9,9804299359;0,0000038878;0,0000028277
4636;2312,077;38,5346166667;1752605513,586;9,9804255;9,98042583;9,9804299326;0,0000038888;0,0000028057
4637;2312,577;38,54295;1752605514,085;9,9804255;9,980425852;9,9804299249;0,0000038898;0,0000027943
4638;2313,078;38,5513;1752605514,587;9,9804299;9,980425939;9,9804299227;0,0000038896;0,0000027834
4639;2313,577;38,5596166667;1752605515,086;9,980431;9,980426016;9,9804299238;0,0000038892;0,000002816
4640;2314,078;38,5679666667;1752605515,586;9,9804244;9,980426027;9,9804299172;0,0000038907;0,0000028074
4641;2314,577;38,5762833333;1752605516,086;9,980431;9,980426082;9,9804299172;0,0000038904;0,0000028505
4642;2315,077;38,5846166667;1752605516,586;9,9804266;9,980426147;9,9804299117;0,0000038909;0,0000027861
4643;2315,577;38,59295;1752605517,085;9,9804321;9,980426224;9,9804299106;0,0000038905;0,0000028432
4644;2316,078;38,6013;1752605517,587;9,9804266;9,980426246;9,9804299062;0,0000038911;0,0000028374
4645;2316,577;38,6096166667;1752605518,086;9,9804288;9,980426301;9,9804298996;0,0000038911;0,000002833
4646;2317,077;38,61795;1752605518,585;9,9804288;9,980426334;9,9804298963;0,0000038911;0,0000028428
4647;2317,578;38,6263;1752605519,086;9,9804288;9,980426345;9,9804298919;0,0000038911;0,0000028503
4648;2318,077;38,6346166667;1752605519,586;9,9804277;9,980426356;9,980429882;0,0000038913;0,0000028534
4649;2318,577;38,64295;1752605520,086;9,9804266;9,980426334;9,9804298732;0,0000038919;0,0000028428
4650;2319,077;38,6512833333;1752605520,585;9,9804288;9,980426378;9,9804298732;0,0000038919;0,0000028466
4651;2319,578;38,6596333333;1752605521,087;9,9804255;9,980426378;9,9804298644;0,0000038929;0,0000028466
4652;2320,077;38,66795;1752605521,585;9,9804288;9,980426389;9,9804298589;0,0000038929;0,0000028539
4653;2320,577;38,6762833333;1752605522,085;9,9804244;9,9804264;9,9804298468;0,0000038943;0,000002844
4654;2321,077;38,6846166667;1752605522,585;9,9804288;9,980426455;9,9804298402;0,0000038943;0,0000028366
4655;2321,577;38,69295;1752605523,086;9,9804277;9,980426488;9,9804298325;0,0000038945;0,0000028316
4656;2322,078;38,7013;1752605523,586;9,9804277;9,980426553;9,9804298259;0,0000038948;0,0000027832
4657;2322,578;38,7096333333;1752605524,086;9,9804255;9,980426564;9,9804298182;0,0000038958;0,0000027768
4658;2323,077;38,71795;1752605524,586;9,9804223;9,980426488;9,9804298106;0,0000038983;0,0000027886
4659;2323,577;38,7262833333;1752605525,085;9,9804233;9,980426444;9,980429804;0,0000039002;0,0000028039
4660;2324,077;38,7346166667;1752605525,586;9,9804299;9,980426466;9,980429804;0,0000039;0,0000028224
4661;2324,577;38,74295;1752605526,086;9,9804343;9,980426565;9,9804298084;0,0000038997;0,0000029211
4662;2325,078;38,7513;1752605526,586;9,980431;9,980426674;9,9804298106;0,0000038993;0,0000028805
4663;2325,578;38,7596333333;1752605527,086;9,9804321;9,980426783;9,9804298139;0,0000038989;0,0000028775
4664;2326,078;38,7679666667;1752605527,586;9,9804332;9,980426871;9,9804298183;0,0000038985;0,0000029379
4665;2326,578;38,7763;1752605528,086;9,9804299;9,980426947;9,9804298205;0,0000038983;0,0000029166
4666;2327,077;38,7846166667;1752605528,585;9,9804321;9,980427002;9,9804298194;0,0000038979;0,0000029615
4667;2327,577;38,79295;1752605529,085;9,9804299;9,980427024;9,9804298183;0,0000038977;0,0000029749
4668;2328,078;38,8013;1752605529,586;9,9804266;9,980427013;9,9804298139;0,0000038982;0,0000029744
4669;2328,577;38,8096166667;1752605530,085;9,9804255;9,980427013;9,9804298073;0,0000038992;0,0000029744
4670;2329,077;38,81795;1752605530,586;9,9804277;9,980427035;9,9804298084;0,0000038995;0,0000029713
4671;2329,577;38,8262833333;1752605531,085;9,9804299;9,980427024;9,9804298117;0,0000038992;0,0000029584
4672;2330,077;38,8346166667;1752605531,585;9,980431;9,980427068;9,9804298128;0,0000038989;0,0000029847
4673;2330,577;38,84295;1752605532,086;9,9804277;9,980427046;9,980429815;0,0000038991;0,0000029717
4674;2331,078;38,8513;1752605532,586;9,9804288;9,980427057;9,9804298106;0,0000038991;0,0000029761
4675;2331,578;38,8596333333;1752605533,086;9,980431;9,980427112;9,9804298106;0,0000038988;0,0000029978
4676;2332,077;38,86795;1752605533,585;9,9804299;9,980427178;9,9804298106;0,0000038985;0,0000029857
4677;2332,578;38,8763;1752605534,086;9,9804299;9,9804272;9,9804298106;0,0000038983;0,0000029976
4678;2333,077;38,8846166667;1752605534,585;9,980431;9,980427255;9,9804298106;0,000003898;0,0000030165
4679;2333,578;38,8929666667;1752605535,086;9,9804288;9,980427222;9,9804298084;0,000003898;0,0000029808
4680;2334,078;38,9013;1752605535,586;9,9804266;9,980427222;9,9804298007;0,0000038985;0,0000029808
4681;2334,578;38,9096333333;1752605536,086;9,9804288;9,980427233;9,9804297941;0,0000038985;0,0000029846
4682;2335,077;38,91795;1752605536,586;9,9804244;9,980427178;9,9804297897;0,0000038999;0,0000029857
4683;2335,577;38,9262833333;1752605537,086;9,9804288;9,9804272;9,9804297853;0,0000038999;0,0000029895
4684;2336,078;38,9346333333;1752605537,586;9,980431;9,980427178;9,9804297864;0,0000038996;0,0000029527
4685;2336,577;38,94295;1752605538,086;9,9804233;9,980427145;9,980429782;0,0000039015;0,0000029776
4686;2337,077;38,9512833333;1752605538,586;9,9804288;9,980427189;9,9804297798;0,0000039015;0,0000029691
4687;2337,577;38,9596166667;1752605539,086;9,9804288;9,980427211;9,9804297732;0,0000039015;0,0000029729
4688;2338,077;38,96795;1752605539,586;9,980431;9,980427233;9,9804297677;0,0000039011;0,0000029928
4689;2338,577;38,9762833333;1752605540,086;9,9804255;9,9804272;9,9804297589;0,0000039021;0,0000029936
4690;2339,077;38,9846166667;1752605540,586;9,980431;9,980427244;9,9804297556;0,0000039017;0,0000030169
4691;2339,578;38,9929666667;1752605541,087;9,9804332;9,980427277;9,9804297534;0,0000039013;0,0000030639
4692;2340,078;39,0013;1752605541,586;9,980431;9,980427299;9,9804297523;0,000003901;0,0000030828
4693;2340,577;39,0096166667;1752605542,086;9,9804288;9,980427354;9,9804297479;0,0000039009;0,0000030597
4694;2341,077;39,01795;1752605542,585;9,9804299;9,98042743;9,9804297413;0,0000039007;0,0000030271
4695;2341,577;39,0262833333;1752605543,085;9,9804321;9,980427518;9,9804297424;0,0000039003;0,0000030338
4696;2342,078;39,0346333333;1752605543,586;9,9804321;9,980427595;9,9804297402;0,0000038999;0,0000030515
4697;2342,577;39,04295;1752605544,085;9,9804332;9,980427683;9,9804297369;0,0000038995;0,0000030851
4698;2343,078;39,0513;1752605544,586;9,9804288;9,980427727;9,9804297347;0,0000038995;0,0000030692
4699;2343,577;39,0596166667;1752605545,086;9,9804299;9,980427749;9,9804297336;0,0000038993;0,0000030768
4700;2344,077;39,06795;1752605545,586;9,9804288;9,980427771;9,9804297325;0,0000038992;0,0000030764
4701;2344,577;39,0762833333;1752605546,085;9,9804321;9,980427848;9,9804297314;0,0000038988;0,0000030875
4702;2345,077;39,0846166667;1752605546,585;9,9804321;9,98042787;9,9804297303;0,0000038984;0,0000031101
4703;2345,578;39,0929666667;1752605547,086;9,9804299;9,98042787;9,9804297281;0,0000038982;0,0000031101
4704;2346,078;39,1013;1752605547,586;9,9804321;9,980427914;9,9804297314;0,0000038978;0,0000031386
4705;2346,577;39,1096166667;1752605548,086;9,9804277;9,980427903;9,9804297303;0,000003898;0,0000031374
4706;2347,077;39,11795;1752605548,586;9,980431;9,980427903;9,9804297336;0,0000038977;0,0000031374
4707;2347,577;39,1262833333;1752605549,086;9,9804277;9,980427936;9,9804297325;0,0000038979;0,0000031175
4708;2348,078;39,1346333333;1752605549,586;9,980431;9,980427936;9,980429738;0,0000038976;0,0000031175
4709;2348,577;39,14295;1752605550,086;9,9804321;9,980427947;9,9804297402;0,0000038972;0,0000031303
4710;2349,078;39,1513;1752605550,586;9,980431;9,980427969;9,9804297457;0,0000038968;0,0000031441
4711;2349,577;39,1596166667;1752605551,085;9,9804288;9,980428013;9,9804297479;0,0000038968;0,0000031243
4712;2350,077;39,16795;1752605551,586;9,9804266;9,980428013;9,9804297446;0,0000038973;0,0000031243
4713;2350,577;39,1762833333;1752605552,085;9,9804244;9,980428002;9,980429738;0,0000038988;0,0000031352
4714;2351,077;39,1846166667;1752605552,585;9,9804288;9,980428035;9,9804297347;0,0000038987;0,000003126
4715;2351,577;39,19295;1752605553,086;9,9804299;9,980428101;9,9804297314;0,0000038985;0,0000030945
4716;2352,077;39,2012833333;1752605553,585;9,9804266;9,980428101;9,9804297248;0,0000038991;0,0000030945
4717;2352,577;39,2096166667;1752605554,086;9,9804223;9,980428058;9,9804297161;0,0000039015;0,000003145
4718;2353,077;39,21795;1752605554,586;9,9804233;9,980428036;9,9804297084;0,0000039034;0,0000031707
4719;2353,578;39,2263;1752605555,086;9,9804255;9,980428047;9,9804297029;0,0000039044;0,0000031598
4720;2354,078;39,2346333333;1752605555,587;9,9804277;9,980428091;9,9804296974;0,0000039046;0,0000031235
4721;2354,577;39,24295;1752605556,085;9,9804332;9,980428222;9,9804296952;0,0000039042;0,000003059
4722;2355,078;39,2513;1752605556,586;9,9804332;9,980428342;9,9804296919;0,0000039038;0,0000030158
4723;2355,577;39,2596166667;1752605557,086;9,9804321;9,980428419;9,9804296919;0,0000039034;0,0000030125
4724;2356,077;39,26795;1752605557,586;9,9804299;9,980428452;9,9804296886;0,0000039032;0,0000030104
4725;2356,577;39,2762833333;1752605558,086;9,9804277;9,980428517;9,980429682;0,0000039034;0,0000029211
4726;2357,077;39,2846166667;1752605558,586;9,9804266;9,98042855;9,9804296732;0,000003904;0,0000028799
4727;2357,578;39,2929666667;1752605559,086;9,980431;9,980428594;9,9804296688;0,0000039036;0,0000028834
4728;2358,078;39,3013;1752605559,586;9,9804299;9,980428638;9,9804296666;0,0000039034;0,0000028693
4729;2358,577;39,3096166667;1752605560,085;9,9804299;9,980428682;9,9804296589;0,0000039032;0,0000028544
4730;2359,077;39,31795;1752605560,585;9,9804255;9,980428704;9,9804296501;0,0000039041;0,0000028207
4731;2359,578;39,3263;1752605561,087;9,9804288;9,980428704;9,9804296435;0,0000039041;0,0000028207
4732;2360,077;39,3346166667;1752605561,586;9,9804288;9,980428759;9,9804296347;0,000003904;0,0000027674
4733;2360,577;39,34295;1752605562,086;9,9804277;9,980428813;9,9804296248;0,0000039043;0,0000026918
4734;2361,077;39,3512833333;1752605562,585;9,980431;9,980428846;9,9804296237;0,0000039039;0,0000026982
4735;2361,577;39,3596166667;1752605563,086;9,9804332;9,980428912;9,9804296237;0,0000039035;0,0000027233
4736;2362,077;39,36795;1752605563,585;9,9804321;9,980428978;9,9804296204;0,0000039031;0,0000027198
4737;2362,578;39,3763;1752605564,086;9,9804288;9,980429011;9,9804296171;0,0000039031;0,0000026971
4738;2363,078;39,3846333333;1752605564,586;9,9804299;9,980429011;9,9804296127;0,0000039029;0,0000026971
4739;2363,578;39,3929666667;1752605565,086;9,9804277;9,980428978;9,9804296028;0,0000039031;0,0000026927
4740;2364,077;39,4012833333;1752605565,586;9,9804299;9,980429033;9,9804296006;0,0000039029;0,0000026541
4741;2364,577;39,4096166667;1752605566,086;9,9804299;9,980429022;9,9804295973;0,0000039026;0,0000026481
4742;2365,077;39,41795;1752605566,586;9,9804321;9,980429077;9,9804295962;0,0000039022;0,0000026544
4743;2365,578;39,4263;1752605567,086;9,9804365;9,980429121;9,9804296006;0,0000039022;0,0000027401
4744;2366,077;39,4346166667;1752605567,586;9,9804288;9,980429143;9,9804295951;0,0000039022;0,0000027285
4745;2366,577;39,44295;1752605568,085;9,9804343;9,980429198;9,980429594;0,0000039019;0,0000027765
4746;2367,078;39,4513;1752605568,586;9,9804288;9,980429198;9,9804295885;0,0000039019;0,0000027765
4747;2367,577;39,4596166667;1752605569,085;9,9804321;9,980429231;9,9804295885;0,0000039015;0,0000027913
4748;2368,077;39,46795;1752605569,585;9,980431;9,980429264;9,9804295885;0,0000039011;0,0000027925
4749;2368,578;39,4763;1752605570,086;9,9804299;9,980429297;9,9804295808;0,0000039009;0,0000027802
4750;2369,078;39,4846333333;1752605570,586;9,9804277;9,980429286;9,9804295742;0,0000039011;0,0000027844
4751;2369,578;39,4929666667;1752605571,086;9,9804266;9,980429297;9,9804295654;0,0000039017;0,0000027714
4752;2370,078;39,5013;1752605571,586;9,9804233;9,980429242;9,9804295533;0,0000039035;0,0000028352
4753;2370,577;39,5096166667;1752605572,086;9,9804277;9,980429275;9,9804295467;0,0000039038;0,0000027972
4754;2371,077;39,51795;1752605572,586;9,980431;9,980429297;9,9804295478;0,0000039034;0,0000028021
4755;2371,578;39,5263;1752605573,086;9,9804299;9,980429319;9,9804295423;0,0000039032;0,0000027981
4756;2372,078;39,5346333333;1752605573,586;9,9804244;9,980429286;9,9804295346;0,0000039046;0,0000028366
4757;2372,577;39,54295;1752605574,086;9,9804299;9,98042933;9,9804295346;0,0000039044;0,0000028113
4758;2373,077;39,5512833333;1752605574,586;9,9804321;9,980429428;9,980429539;0,0000039039;0,0000027334
4759;2373,577;39,5596166667;1752605575,086;9,9804277;9,980429472;9,9804295368;0,0000039042;0,0000026684
4760;2374,077;39,56795;1752605575,586;9,9804299;9,980429472;9,9804295401;0,0000039039;0,0000026684
4761;2374,577;39,5762833333;1752605576,086;9,980431;9,980429439;9,9804295423;0,0000039036;0,0000026282
4762;2375,078;39,5846333333;1752605576,586;9,9804299;9,980429428;9,9804295445;0,0000039034;0,0000026239
4763;2375,577;39,59295;1752605577,085;9,9804288;9,980429395;9,9804295467;0,0000039033;0,0000026107
4764;2376,077;39,6012833333;1752605577,585;9,9804266;9,980429329;9,9804295412;0,0000039039;0,0000025969
4765;2376,577;39,6096166667;1752605578,086;9,9804277;9,980429307;9,9804295379;0,0000039041;0,0000026014
4766;2377,077;39,61795;1752605578,586;9,980431;9,980429296;9,9804295368;0,0000039038;0,0000025917
4767;2377,578;39,6263;1752605579,086;9,9804277;9,980429274;9,9804295324;0,000003904;0,0000025959
4768;2378,078;39,6346333333;1752605579,586;9,9804255;9,980429263;9,9804295269;0,0000039049;0,0000026096
4769;2378,577;39,64295;1752605580,086;9,9804299;9,980429307;9,9804295247;0,0000039047;0,0000025825
4770;2379,077;39,6512833333;1752605580,585;9,9804288;9,980429318;9,9804295302;0,0000039046;0,0000025779
4771;2379,578;39,6596333333;1752605581,086;9,980431;9,980429329;9,9804295324;0,0000039043;0,0000025828
4772;2380,078;39,6679666667;1752605581,586;9,9804299;9,980429318;9,9804295324;0,0000039041;0,0000025779
4773;2380,577;39,6762833333;1752605582,085;9,9804299;9,98042934;9,9804295313;0,0000039038;0,0000025734
4774;2381,078;39,6846333333;1752605582,586;9,9804288;9,98042934;9,9804295324;0,0000039038;0,0000025734
4775;2381,578;39,6929666667;1752605583,087;9,9804288;9,980429318;9,9804295335;0,0000039038;0,0000025684
4776;2382,077;39,7012833333;1752605583,585;9,9804277;9,980429296;9,9804295389;0,000003904;0,0000025728
4777;2382,577;39,7096166667;1752605584,086;9,9804288;9,980429285;9,98042954;0,000003904;0,0000025726
4778;2383,078;39,7179666667;1752605584,586;9,9804288;9,980429263;9,9804295411;0,0000039039;0,0000025671
4779;2383,577;39,7262833333;1752605585,085;9,9804321;9,980429296;9,9804295455;0,0000039035;0,0000025823
4780;2384,077;39,7346166667;1752605585,585;9,9804332;9,980429362;9,9804295488;0,0000039031;0,000002597
4781;2384,577;39,74295;1752605586,085;9,9804277;9,980429351;9,9804295455;0,0000039033;0,0000026017
4782;2385,077;39,7512833333;1752605586,586;9,9804299;9,980429406;9,9804295433;0,0000039031;0,0000025537
4783;2385,578;39,7596333333;1752605587,086;9,9804343;9,980429461;9,9804295488;0,0000039028;0,0000025993
4784;2386,077;39,76795;1752605587,586;9,9804299;9,98042945;9,9804295554;0,0000039026;0,0000025951
4785;2386,577;39,7762833333;1752605588,086;9,980431;9,980429527;9,9804295576;0,0000039022;0,000002524
4786;2387,078;39,7846333333;1752605588,586;9,980431;9,980429549;9,9804295609;0,0000039019;0,0000025272
4787;2387,577;39,79295;1752605589,085;9,9804266;9,980429527;9,9804295609;0,0000039024;0,0000025433
